;v_complect_syns;синонимы комплектующих;21;0;v_complect_id;name;weight;vin;;;;;;;Код;Название;Вес;Вин. падеж;;;;;;;196;3;1;2;1;;;;;;;1;1;0;0;;;;;;;
;v_defect_reasons;причины неисправностей;21;0;v_defect_id;name;;;;;;;;;Неисправность;Название;;;;;;;;;197;3;1;;;;;;;;;1;1;;;;;;;;;
;v_defect_to_services;Неисправности к услугам;21;0;v_service_id;v_defect_id;;;;;;;;;Услуга;Неисправность;;;;;;;;;198;3;3;;;;;;;;;1;1;;;;;;;;;
;v_service_to_defects;Услуги к неисправностям;21;0;v_defect_id;v_service_id;;;;;;;;;Неисправность;Услуга;;;;;;;;;199;3;3;;;;;;;;;1;1;;;;;;;;;
;v_service_to_complects;Услуги к комплектующим;21;0;v_complect_id;v_service_id;;;;;;;;;Комплектующие;Услуга;;;;;;;;;200;3;3;;;;;;;;;1;1;;;;;;;;;
;v_complect_to_defects;Комплектующие к неисправностям;21;0;v_defect_id;v_complect_id;;;;;;;;;Неисправность;Комплектующие;;;;;;;;;201;3;3;;;;;;;;;1;1;;;;;;;;;
;v_complect_to_services;Комплектующие к услугам;21;0;v_service_id;v_complect_id;;;;;;;;;Услуга;Комплектующие;;;;;;;;;202;3;3;;;;;;;;;1;1;;;;;;;;;
;v_service_costs;Стоимость услуг;21;0;v_service_id;setka_id;price;time_min;time_max;ed_time;garantee;ed_garantee;;;Услуга;Сетка;Цена;Время мин.;Время макс.;Ед. (0-мин, 1-час);Гарантия;Ед. (0-день, 1-неделя, 2-месяц);;;203;3;3;2;2;2;2;2;2;;;1;1;1;1;1;0;0;0;;;
;v_complect_amounts;Количество комплектующих;21;0;setka_id;amounts;max_amount;;;;;;;;Сетка;Количество (через точку с запятой);Максимальное кол-во;;;;;;;;204;3;7;3;;;;;;;;1;1;1;;;;;;;;
;v_available_to_setkas;Доступность;21;0;setka_id;available_id;;;;;;;;;Сетка;Доступность;;;;;;;;;205;3;3;;;;;;;;;1;1;;;;;;;;;
;v_complect_costs;Цены на комплектующие;21;0;v_complect_id;prices;;;;;;;;;Комплектующие;Цены (через точку с запятой);;;;;;;;;206;3;7;;;;;;;;;1;1;;;;;;;;;
СИНОНИМЫ;v_defect_to_models;Синонимы неисправностей к устройствам;22;1;model_id;v_defect_syn_id;site_id;type;word;;;;;;Устройство;Неисправность;Сайт;Тип (0-title, 1-h1, 2-desc, 3-model);Исп. син. (0-нет, 1-да);;;;;;207;3;3;3;2;2;;;;;;1;1;1;1;0;;;;;;
;v_service_to_models;Синонимы услуг к устройствам;22;1;model_id;v_service_syn_id;site_id;type;word;;;;;;Устройство;Услуга;Сайт;Тип (0-title, 1-h1, 2-desc, 3-model);Исп. син. (0-нет, 1-да);;;;;;208;3;3;3;2;2;;;;;;1;1;1;0;0;;;;;;
;v_complect_to_models;Синонимы комплектующих к устройствам;22;1;model_id;v_complect_syn_id;site_id;type;word;;;;;;Устройство;Комплектующие;Сайт;Тип (0-title, 1-h1, 2-desc, 3-model);Исп. син. (0-нет, 1-да);;;;;;209;3;3;3;2;2;;;;;;1;1;1;1;0;;;;;;
;v_defect_to_m_models;Синонимы неисправностей к моделям;22;1;m_model_id;v_defect_syn_id;site_id;type;marka_id;model_type_id;word;sublineyka_id;;;Модель;Неисправность;Сайт;Тип (0-title, 1-h1, 2-desc, 3-m-model);Марка;Тип;Исп. син. (0-нет, 1-да);Подлинейка;;;210;3;3;3;2;3;3;2;3;;;0;1;1;1;0;0;0;0;;;
;v_service_to_m_models;Синонимы услуг к моделям;22;1;m_model_id;v_service_syn_id;site_id;type;marka_id;model_type_id;word;sublineyka_id;;;Модель;Услуга;Сайт;Тип (0-title, 1-h1, 2-desc, 3-m-model);Марка;тип;Исп. син. (0-нет, 1-да);Подлинейка;;;211;3;3;3;2;3;3;2;3;;;0;1;1;1;0;0;0;0;;;
;v_complect_to_m_models;Синонимы комплектующих к моделям;22;1;m_model_id;v_complect_syn_id;site_id;type;marka_id;model_type_id;word;sublineyka_id;;;Модель;Комплектующие;Сайт;Тип (0-title, 1-h1, 2-desc, 3-m-model);Марка;тип;Исп. син. (0-нет, 1-да);Подлинейка;;;212;3;3;3;2;3;3;2;3;;;0;1;1;1;0;0;0;0;;;
КОНТЕНТ;v_service_vals;Значения услуг;23;1;model_id;v_service_id;site_id;price;time_min;time_max;garantee;other_services;dop_defects;feed;Устройство;Услуга;Сайт;Цена;Время мин.;Время макс.;Гарантия;Другие услуги;Неисправности к услуге;Фид текста;213;3;3;3;2;2;2;2;7;7;2;1;1;1;1;1;1;0;0;0;0;
;v_complect_vals;Значения комплектующих;23;1;model_id;v_complect_id;site_id;price;other_complects;available_id;amount;dop_services;feed;;Устройство;Комплектующие;Сайт;Цена;Другие комплектующие;Доступность;Количество;Доп. услуги;Фид текста;;214;3;3;3;2;7;3;2;7;2;;1;1;1;1;0;0;1;0;0;;
;v_defect_vals;Значения неисправностей;23;1;model_id;v_defect_id;site_id;dop_reasons;dop_services;other_defects;feed;;;;Устройство;Неисправность;Сайт;Причины;Доп. услуги;Другие неисправности;Фид текста;;;;215;3;3;3;7;7;7;2;;;;1;1;1;0;0;0;0;;;;
;v_service_model_vals;Значения услуг (модели);23;1;m_model_id;site_id;marka_id;model_type_id;v_service_id;other_services;dop_defects;feed;sublineyka_id;;Модель;Сайт;Марка;Тип;Услуга;Другие услуги;Неисправности к услуге;Фид текста;Подлинейка;;216;3;3;3;3;3;7;7;2;3;;0;1;0;0;1;0;0;0;0;;
;v_complect_model_vals;Значения комплектующих (модели);23;1;m_model_id;site_id;marka_id;model_type_id;v_complect_id;other_complects;dop_services;feed;sublineyka_id;;Модель;Сайт;Марка;Тип;Комплектующие;Другие комплектующие;Доп. услуги;Фид текста;Подлинейка;;217;3;3;3;3;3;7;7;2;3;;0;1;0;0;1;0;0;0;0;;
;v_defect_model_vals;Значения неисправностей (модели);23;1;m_model_id;site_id;marka_id;model_type_id;v_defect_id;dop_reasons;dop_services;other_defects;feed;sublineyka_id;Модель;Сайт;Марка;Тип;Неисправность;Причины;Доп. услуги;Другие неисправности;Фид текста;Подлинейка;218;3;3;3;3;3;7;7;7;2;3;0;1;0;0;1;0;0;0;0;0;
БАЗА;t_defects;неисправности;25;0;name;name2;;;;;;;;;Код;Второй код;;;;;;;;;219;1;1;;;;;;;;;1;0;;;;;;;;;
;t_defect_syns;синонимы неисправностей;25;0;t_defect_id;name;weight;;;;;;;;Код;Название;Вес;;;;;;;;220;3;1;2;;;;;;;;1;1;0;;;;;;;;
;t_services;услуги;25;0;name;name2;dop;;;;;;;;код;Второй код;Дополнительно;;;;;;;;221;1;1;5;;;;;;;;1;0;0;;;;;;;;
;t_service_syns;синонимы услуг;25;0;t_service_id;name;weight;dat;tp;rp;;;;;Код;Название;Вес;Дат. падеж;Твор. падеж;Род. падеж;;;;;222;3;1;2;1;1;1;;;;;1;1;0;0;0;0;;;;;
;t_complects;комплектующие;25;0;name;name2;;;;;;;;;код;второй код;;;;;;;;;223;1;1;;;;;;;;;1;0;;;;;;;;;
;t_complect_syns;синонимы комплектующих;25;0;t_complect_id;name;weight;vin;;;;;;;Код;Название;Вес;Вин. падеж;;;;;;;224;3;1;2;1;;;;;;;1;1;0;0;;;;;;;
;t_defect_reasons;причины неисправностей;25;0;t_defect_id;name;;;;;;;;;Неисправность;Название;;;;;;;;;225;3;1;;;;;;;;;1;1;;;;;;;;;
;t_defect_to_services;Неисправности к услугам;25;0;t_service_id;t_defect_id;;;;;;;;;Услуга;Неисправность;;;;;;;;;226;3;3;;;;;;;;;1;1;;;;;;;;;
;t_service_to_defects;Услуги к неисправностям;25;0;t_defect_id;t_service_id;;;;;;;;;Неисправность;Услуга;;;;;;;;;227;3;3;;;;;;;;;1;1;;;;;;;;;
;t_service_to_complects;Услуги к комплектующим;25;0;t_complect_id;t_service_id;;;;;;;;;Комплектующие;Услуга;;;;;;;;;228;3;3;;;;;;;;;1;1;;;;;;;;;
;t_complect_to_defects;Комплектующие к неисправностям;25;0;t_defect_id;t_complect_id;;;;;;;;;Неисправность;Комплектующие;;;;;;;;;229;3;3;;;;;;;;;1;1;;;;;;;;;
;t_complect_to_services;Комплектующие к услугам;25;0;t_service_id;t_complect_id;;;;;;;;;Услуга;Комплектующие;;;;;;;;;230;3;3;;;;;;;;;1;1;;;;;;;;;
;t_service_costs;Стоимость услуг;25;0;t_service_id;setka_id;price;time_min;time_max;ed_time;garantee;ed_garantee;;;Услуга;Сетка;Цена;Время мин.;Время макс.;Ед. (0-мин, 1-час);Гарантия;Ед. (0-день, 1-неделя, 2-месяц);;;231;3;3;2;2;2;2;2;2;;;1;1;1;1;1;0;0;0;;;
;t_complect_amounts;Количество комплектующих;25;0;setka_id;amounts;max_amount;;;;;;;;Сетка;Количество (через точку с запятой);Максимальное кол-во;;;;;;;;232;3;7;3;;;;;;;;1;1;1;;;;;;;;
;t_available_to_setkas;Доступность;25;0;setka_id;available_id;;;;;;;;;Сетка;Доступность;;;;;;;;;233;3;3;;;;;;;;;1;1;;;;;;;;;
;t_complect_costs;Цены на комплектующие;25;0;t_complect_id;prices;;;;;;;;;Комплектующие;Цены (через точку с запятой);;;;;;;;;234;3;7;;;;;;;;;1;1;;;;;;;;;
СИНОНИМЫ;t_defect_to_models;Синонимы неисправностей к устройствам;26;1;model_id;t_defect_syn_id;site_id;type;word;;;;;;Устройство;Неисправность;Сайт;Тип (0-title, 1-h1, 2-desc, 3-model);Исп. син. (0-нет, 1-да);;;;;;235;3;3;3;2;2;;;;;;1;1;1;1;0;;;;;;
;t_service_to_models;Синонимы услуг к устройствам;26;1;model_id;t_service_syn_id;site_id;type;word;;;;;;Устройство;Услуга;Сайт;Тип (0-title, 1-h1, 2-desc, 3-model);Исп. син. (0-нет, 1-да);;;;;;236;3;3;3;2;2;;;;;;1;1;1;0;0;;;;;;
;t_complect_to_models;Синонимы комплектующих к устройствам;26;1;model_id;t_complect_syn_id;site_id;type;word;;;;;;Устройство;Комплектующие;Сайт;Тип (0-title, 1-h1, 2-desc, 3-model);Исп. син. (0-нет, 1-да);;;;;;237;3;3;3;2;2;;;;;;1;1;1;1;0;;;;;;
;t_defect_to_m_models;Синонимы неисправностей к моделям;26;1;m_model_id;t_defect_syn_id;site_id;type;marka_id;model_type_id;word;sublineyka_id;;;Модель;Неисправность;Сайт;Тип (0-title, 1-h1, 2-desc, 3-m-model);Марка;Тип;Исп. син. (0-нет, 1-да);Подлинейка;;;238;3;3;3;2;3;3;2;3;;;0;1;1;1;0;0;0;0;;;
;t_service_to_m_models;Синонимы услуг к моделям;26;1;m_model_id;t_service_syn_id;site_id;type;marka_id;model_type_id;word;sublineyka_id;;;Модель;Услуга;Сайт;Тип (0-title, 1-h1, 2-desc, 3-m-model);Марка;тип;Исп. син. (0-нет, 1-да);Подлинейка;;;239;3;3;3;2;3;3;2;3;;;0;1;1;1;0;0;0;0;;;
;t_complect_to_m_models;Синонимы комплектующих к моделям;26;1;m_model_id;t_complect_syn_id;site_id;type;marka_id;model_type_id;word;sublineyka_id;;;Модель;Комплектующие;Сайт;Тип (0-title, 1-h1, 2-desc, 3-m-model);Марка;тип;Исп. син. (0-нет, 1-да);Подлинейка;;;240;3;3;3;2;3;3;2;3;;;0;1;1;1;0;0;0;0;;;
КОНТЕНТ;t_service_vals;Значения услуг;27;1;model_id;t_service_id;site_id;price;time_min;time_max;garantee;other_services;dop_defects;feed;Устройство;Услуга;Сайт;Цена;Время мин.;Время макс.;Гарантия;Другие услуги;Неисправности к услуге;Фид текста;241;3;3;3;2;2;2;2;7;7;2;1;1;1;1;1;1;0;0;0;0;
