smr.acer.russia.expert;Acer Russia;Асер Россия;1;11;78463750090;55;43360034;4
smr.alcatel.russia.expert;Alcatel Russia;Alcatel Россия;1;11;78463750090;55;43360049;14
smr.apple.russia.expert;Apple Russia;Эпл Россия;1;11;78463750090;55;43360054;21
smr.asus.russia.expert;Asus Russia;Асус Россия;1;11;78463750090;55;43360069;3
smr.canon.russia.expert;Canon Russia;Кэнон Россия;1;11;78463750090;55;43360084;23
smr.dell.russia.expert;Dell Russia;Делл Россия;1;11;78463750090;55;43360089;9
smr.fly.russia.expert;Fly Russia;Флай Россия;1;11;78463750090;55;43360104;16
smr.hp.russia.expert;HP Russia;НР Россия;1;11;78463750090;55;43360129;6
smr.htc.russia.expert;HTC Russia;НТС Россия;1;11;78463750090;55;43360134;10
smr.huawei.russia.expert;Huawei Russia;Хуавей Россия;1;11;78463750090;55;43360149;17
smr.lenovo.russia.expert;Lenovo Russia;Леново Россия;1;11;78463750090;55;43360154;5
smr.lg.russia.expert;LG Russia;LG Россия;1;11;78463750090;55;43360169;12
smr.meizu.russia.expert;Meizu Russia;Мейзу Россия;1;11;78463750090;55;43360174;20
smr.msi.russia.expert;MSI Russia;MSI Россия;1;11;78463750090;55;43360194;8
smr.nikon.russia.expert;Nikon Russia;Никон Россия;1;11;78463750090;55;43360209;22
smr.nokia.russia.expert;Nokia Russia;Нокиа Россия;1;11;78463750090;55;43360224;11
smr.samsung.russia.expert;Samsung Russia;Самсунг Россия;1;11;78463750090;55;43360234;2
smr.sony.russia.expert;Sony Russia;Сони Россия;1;11;78463750090;55;43360244;1
smr.toshiba.russia.expert;Toshiba Russia;Тошиба Россия;1;11;78463750090;55;43360254;7
smr.xiaomi.russia.expert;Xiaomi Russia;Ксиаоми Россия;1;11;78463750090;55;43360689;18
ufa.acer.russia.expert;Acer Russia;Асер Россия;1;22;73472250399;56;43360709;4
ufa.alcatel.russia.expert;Alcatel Russia;Alcatel Россия;1;22;73472250399;56;43360714;14
ufa.apple.russia.expert;Apple Russia;Эпл Россия;1;22;73472250399;56;43360724;21
ufa.asus.russia.expert;Asus Russia;Асус Россия;1;22;73472250399;56;43360744;3
ufa.canon.russia.expert;Canon Russia;Кэнон Россия;1;22;73472250399;56;43360749;23
ufa.dell.russia.expert;Dell Russia;Делл Россия;1;22;73472250399;56;43360754;9
ufa.fly.russia.expert;Fly Russia;Флай Россия;1;22;73472250399;56;43360769;16
ufa.hp.russia.expert;HP Russia;НР Россия;1;22;73472250399;56;43360779;6
ufa.htc.russia.expert;HTC Russia;НТС Россия;1;22;73472250399;56;43360789;10
ufa.huawei.russia.expert;Huawei Russia;Хуавей Россия;1;22;73472250399;56;43360799;17
ufa.lenovo.russia.expert;Lenovo Russia;Леново Россия;1;22;73472250399;56;43360804;5
ufa.lg.russia.expert;LG Russia;LG Россия;1;22;73472250399;56;43360814;12
ufa.meizu.russia.expert;Meizu Russia;Мейзу Россия;1;22;73472250399;56;43360834;20
ufa.msi.russia.expert;MSI Russia;MSI Россия;1;22;73472250399;56;43360844;8
ufa.nikon.russia.expert;Nikon Russia;Никон Россия;1;22;73472250399;56;43360854;22
ufa.nokia.russia.expert;Nokia Russia;Нокиа Россия;1;22;73472250399;56;43360869;11
ufa.samsung.russia.expert;Samsung Russia;Самсунг Россия;1;22;73472250399;56;43360879;2
ufa.sony.russia.expert;Sony Russia;Сони Россия;1;22;73472250399;56;43360884;1
ufa.toshiba.russia.expert;Toshiba Russia;Тошиба Россия;1;22;73472250399;56;43360889;7
ufa.xiaomi.russia.expert;Xiaomi Russia;Ксиаоми Россия;1;22;73472250399;56;43360894;18
kya.acer.russia.expert;Acer Russia;Асер Россия;1;8;73912164434;57;43360904;4
kya.alcatel.russia.expert;Alcatel Russia;Alcatel Россия;1;8;73912164434;57;43360909;14
kya.apple.russia.expert;Apple Russia;Эпл Россия;1;8;73912164434;57;43360924;21
kya.asus.russia.expert;Asus Russia;Асус Россия;1;8;73912164434;57;43360934;3
kya.canon.russia.expert;Canon Russia;Кэнон Россия;1;8;73912164434;57;43360939;23
kya.dell.russia.expert;Dell Russia;Делл Россия;1;8;73912164434;57;43360949;9
kya.fly.russia.expert;Fly Russia;Флай Россия;1;8;73912164434;57;43360959;16
kya.hp.russia.expert;HP Russia;НР Россия;1;8;73912164434;57;43360964;6
kya.htc.russia.expert;HTC Russia;НТС Россия;1;8;73912164434;57;43360979;10
kya.huawei.russia.expert;Huawei Russia;Хуавей Россия;1;8;73912164434;57;43360984;17
