ekb-apple.russupport.com;APPLE RUSSUPPORT;;7;2;73432891124;99;;21;;;
ekb-asus.russupport.com;ASUS RUSSUPPORT;;7;2;73432891124;99;;3;;;
ekb-bq.russupport.com;BQ RUSSUPPORT;;7;2;73432891124;99;;37;;;
ekb-canon.russupport.com;CANON RUSSUPPORT;;7;2;73432891124;99;;23;;;
ekb-dell.russupport.com;DELL RUSSUPPORT;;7;2;73432891124;99;;9;;;
ekb-dexp.russupport.com;DEXP RUSSUPPORT;;7;2;73432891124;99;;38;;;
ekb-digma.russupport.com;DIGMA RUSSUPPORT;;7;2;73432891124;99;;39;;;
ekb-explay.russupport.com;EXPLAY RUSSUPPORT;;7;2;73432891124;99;;41;;;
ekb-fly.russupport.com;FLY RUSSUPPORT;;7;2;73432891124;99;;16;;;
ekb-haier.russupport.com;HAIER RUSSUPPORT;;7;2;73432891124;99;;44;;;
ekb-highscreen.russupport.com;HIGHSCREEN RUSSUPPORT;;7;2;73432891124;99;;45;;;
ekb-hp.russupport.com;HP RUSSUPPORT;;7;2;73432891124;99;;6;;;
ekb-htc.russupport.com;HTC RUSSUPPORT;;7;2;73432891124;99;;10;;;
ekb-huawei.russupport.com;HUAWEI RUSSUPPORT;;7;2;73432891124;99;;17;;;
ekb-irbis.russupport.com;IRBIS RUSSUPPORT;;7;2;73432891124;99;;47;;;
ekb-lenovo.russupport.com;LENOVO RUSSUPPORT;;7;2;73432891124;99;;5;;;
ekb-meizu.russupport.com;MEIZU RUSSUPPORT;;7;2;73432891124;99;;20;;;
ekb-motorola.russupport.com;MOTOROLA RUSSUPPORT;;7;2;73432891124;99;;53;;;
ekb-msi.russupport.com;MSI RUSSUPPORT;;7;2;73432891124;99;;8;;;
ekb-nikon.russupport.com;NIKON RUSSUPPORT;;7;2;73432891124;99;;22;;;
ekb-nokia.russupport.com;NOKIA RUSSUPPORT;;7;2;73432891124;99;;11;;;
ekb-prestigio.russupport.com;PRESTIGIO RUSSUPPORT;;7;2;73432891124;99;;58;;;
ekb-samsung.russupport.com;SAMSUNG RUSSUPPORT;;7;2;73432891124;99;;2;;;
ekb-sony.russupport.com;SONY RUSSUPPORT;;7;2;73432891124;99;;1;;;
ekb-texet.russupport.com;TEXET RUSSUPPORT;;7;2;73432891124;99;;61;;;
ekb-toshiba.russupport.com;TOSHIBA RUSSUPPORT;;7;2;73432891124;99;;7;;;
ekb-xiaomi.russupport.com;XIAOMI RUSSUPPORT;;7;2;73432891124;99;;18;;;
ekb-zte.russupport.com;ZTE RUSSUPPORT;;7;2;73432891124;99;;66;;;
kaz-acer.russupport.com;ACER RUSSUPPORT;;7;10;78432040666;100;;4;;;
kaz-apple.russupport.com;APPLE RUSSUPPORT;;7;10;78432040666;100;;21;;;
kaz-asus.russupport.com;ASUS RUSSUPPORT;;7;10;78432040666;100;;3;;;
kaz-bq.russupport.com;BQ RUSSUPPORT;;7;10;78432040666;100;;37;;;
kaz-canon.russupport.com;CANON RUSSUPPORT;;7;10;78432040666;100;;23;;;
kaz-dell.russupport.com;DELL RUSSUPPORT;;7;10;78432040666;100;;9;;;
kaz-dexp.russupport.com;DEXP RUSSUPPORT;;7;10;78432040666;100;;38;;;
kaz-digma.russupport.com;DIGMA RUSSUPPORT;;7;10;78432040666;100;;39;;;
kaz-explay.russupport.com;EXPLAY RUSSUPPORT;;7;10;78432040666;100;;41;;;
kaz-fly.russupport.com;FLY RUSSUPPORT;;7;10;78432040666;100;;16;;;
kaz-haier.russupport.com;HAIER RUSSUPPORT;;7;10;78432040666;100;;44;;;
kaz-highscreen.russupport.com;HIGHSCREEN RUSSUPPORT;;7;10;78432040666;100;;45;;;
kaz-hp.russupport.com;HP RUSSUPPORT;;7;10;78432040666;100;;6;;;
kaz-htc.russupport.com;HTC RUSSUPPORT;;7;10;78432040666;100;;10;;;
kaz-huawei.russupport.com;HUAWEI RUSSUPPORT;;7;10;78432040666;100;;17;;;
kaz-irbis.russupport.com;IRBIS RUSSUPPORT;;7;10;78432040666;100;;47;;;
kaz-lenovo.russupport.com;LENOVO RUSSUPPORT;;7;10;78432040666;100;;5;;;
kaz-meizu.russupport.com;MEIZU RUSSUPPORT;;7;10;78432040666;100;;20;;;
kaz-motorola.russupport.com;MOTOROLA RUSSUPPORT;;7;10;78432040666;100;;53;;;
kaz-msi.russupport.com;MSI RUSSUPPORT;;7;10;78432040666;100;;8;;;
kaz-nikon.russupport.com;NIKON RUSSUPPORT;;7;10;78432040666;100;;22;;;
kaz-nokia.russupport.com;NOKIA RUSSUPPORT;;7;10;78432040666;100;;11;;;
kaz-prestigio.russupport.com;PRESTIGIO RUSSUPPORT;;7;10;78432040666;100;;58;;;
kaz-samsung.russupport.com;SAMSUNG RUSSUPPORT;;7;10;78432040666;100;;2;;;
kaz-sony.russupport.com;SONY RUSSUPPORT;;7;10;78432040666;100;;1;;;
kaz-texet.russupport.com;TEXET RUSSUPPORT;;7;10;78432040666;100;;61;;;
kaz-toshiba.russupport.com;TOSHIBA RUSSUPPORT;;7;10;78432040666;100;;7;;;
kaz-xiaomi.russupport.com;XIAOMI RUSSUPPORT;;7;10;78432040666;100;;18;;;
kaz-zte.russupport.com;ZTE RUSSUPPORT;;7;10;78432040666;100;;66;;;
chl-acer.russupport.com;ACER RUSSUPPORT;;7;3;73512170809;101;;4;;;
chl-apple.russupport.com;APPLE RUSSUPPORT;;7;3;73512170809;101;;21;;;
chl-asus.russupport.com;ASUS RUSSUPPORT;;7;3;73512170809;101;;3;;;
chl-bq.russupport.com;BQ RUSSUPPORT;;7;3;73512170809;101;;37;;;
chl-canon.russupport.com;CANON RUSSUPPORT;;7;3;73512170809;101;;23;;;
chl-dell.russupport.com;DELL RUSSUPPORT;;7;3;73512170809;101;;9;;;
chl-dexp.russupport.com;DEXP RUSSUPPORT;;7;3;73512170809;101;;38;;;
chl-digma.russupport.com;DIGMA RUSSUPPORT;;7;3;73512170809;101;;39;;;
chl-explay.russupport.com;EXPLAY RUSSUPPORT;;7;3;73512170809;101;;41;;;
chl-fly.russupport.com;FLY RUSSUPPORT;;7;3;73512170809;101;;16;;;
chl-haier.russupport.com;HAIER RUSSUPPORT;;7;3;73512170809;101;;44;;;
chl-highscreen.russupport.com;HIGHSCREEN RUSSUPPORT;;7;3;73512170809;101;;45;;;
chl-hp.russupport.com;HP RUSSUPPORT;;7;3;73512170809;101;;6;;;
chl-htc.russupport.com;HTC RUSSUPPORT;;7;3;73512170809;101;;10;;;
chl-huawei.russupport.com;HUAWEI RUSSUPPORT;;7;3;73512170809;101;;17;;;
chl-irbis.russupport.com;IRBIS RUSSUPPORT;;7;3;73512170809;101;;47;;;
chl-lenovo.russupport.com;LENOVO RUSSUPPORT;;7;3;73512170809;101;;5;;;
chl-meizu.russupport.com;MEIZU RUSSUPPORT;;7;3;73512170809;101;;20;;;
chl-motorola.russupport.com;MOTOROLA RUSSUPPORT;;7;3;73512170809;101;;53;;;
chl-msi.russupport.com;MSI RUSSUPPORT;;7;3;73512170809;101;;8;;;
chl-nikon.russupport.com;NIKON RUSSUPPORT;;7;3;73512170809;101;;22;;;
chl-nokia.russupport.com;NOKIA RUSSUPPORT;;7;3;73512170809;101;;11;;;
chl-prestigio.russupport.com;PRESTIGIO RUSSUPPORT;;7;3;73512170809;101;;58;;;
chl-samsung.russupport.com;SAMSUNG RUSSUPPORT;;7;3;73512170809;101;;2;;;
chl-sony.russupport.com;SONY RUSSUPPORT;;7;3;73512170809;101;;1;;;
chl-texet.russupport.com;TEXET RUSSUPPORT;;7;3;73512170809;101;;61;;;
chl-toshiba.russupport.com;TOSHIBA RUSSUPPORT;;7;3;73512170809;101;;7;;;
chl-xiaomi.russupport.com;XIAOMI RUSSUPPORT;;7;3;73512170809;101;;18;;;
chl-zte.russupport.com;ZTE RUSSUPPORT;;7;3;73512170809;101;;66;;;
oms-acer.russupport.com;ACER RUSSUPPORT;;7;4;73812219808;102;;4;;;
oms-apple.russupport.com;APPLE RUSSUPPORT;;7;4;73812219808;102;;21;;;
oms-asus.russupport.com;ASUS RUSSUPPORT;;7;4;73812219808;102;;3;;;
oms-bq.russupport.com;BQ RUSSUPPORT;;7;4;73812219808;102;;37;;;
oms-canon.russupport.com;CANON RUSSUPPORT;;7;4;73812219808;102;;23;;;
oms-dell.russupport.com;DELL RUSSUPPORT;;7;4;73812219808;102;;9;;;
oms-dexp.russupport.com;DEXP RUSSUPPORT;;7;4;73812219808;102;;38;;;
oms-digma.russupport.com;DIGMA RUSSUPPORT;;7;4;73812219808;102;;39;;;
oms-explay.russupport.com;EXPLAY RUSSUPPORT;;7;4;73812219808;102;;41;;;
oms-fly.russupport.com;FLY RUSSUPPORT;;7;4;73812219808;102;;16;;;
oms-haier.russupport.com;HAIER RUSSUPPORT;;7;4;73812219808;102;;44;;;
oms-highscreen.russupport.com;HIGHSCREEN RUSSUPPORT;;7;4;73812219808;102;;45;;;
oms-hp.russupport.com;HP RUSSUPPORT;;7;4;73812219808;102;;6;;;
oms-htc.russupport.com;HTC RUSSUPPORT;;7;4;73812219808;102;;10;;;
oms-huawei.russupport.com;HUAWEI RUSSUPPORT;;7;4;73812219808;102;;17;;;
oms-irbis.russupport.com;IRBIS RUSSUPPORT;;7;4;73812219808;102;;47;;;
oms-lenovo.russupport.com;LENOVO RUSSUPPORT;;7;4;73812219808;102;;5;;;
oms-meizu.russupport.com;MEIZU RUSSUPPORT;;7;4;73812219808;102;;20;;;
oms-motorola.russupport.com;MOTOROLA RUSSUPPORT;;7;4;73812219808;102;;53;;;
oms-msi.russupport.com;MSI RUSSUPPORT;;7;4;73812219808;102;;8;;;
oms-nikon.russupport.com;NIKON RUSSUPPORT;;7;4;73812219808;102;;22;;;
oms-nokia.russupport.com;NOKIA RUSSUPPORT;;7;4;73812219808;102;;11;;;
oms-prestigio.russupport.com;PRESTIGIO RUSSUPPORT;;7;4;73812219808;102;;58;;;
oms-samsung.russupport.com;SAMSUNG RUSSUPPORT;;7;4;73812219808;102;;2;;;
oms-sony.russupport.com;SONY RUSSUPPORT;;7;4;73812219808;102;;1;;;
oms-texet.russupport.com;TEXET RUSSUPPORT;;7;4;73812219808;102;;61;;;
oms-toshiba.russupport.com;TOSHIBA RUSSUPPORT;;7;4;73812219808;102;;7;;;
oms-xiaomi.russupport.com;XIAOMI RUSSUPPORT;;7;4;73812219808;102;;18;;;
oms-zte.russupport.com;ZTE RUSSUPPORT;;7;4;73812219808;102;;66;;;
smr-acer.russupport.com;ACER RUSSUPPORT;;7;11;78463758030;103;;4;;;
smr-apple.russupport.com;APPLE RUSSUPPORT;;7;11;78463758030;103;;21;;;
smr-asus.russupport.com;ASUS RUSSUPPORT;;7;11;78463758030;103;;3;;;
smr-bq.russupport.com;BQ RUSSUPPORT;;7;11;78463758030;103;;37;;;
smr-canon.russupport.com;CANON RUSSUPPORT;;7;11;78463758030;103;;23;;;
smr-dell.russupport.com;DELL RUSSUPPORT;;7;11;78463758030;103;;9;;;
smr-dexp.russupport.com;DEXP RUSSUPPORT;;7;11;78463758030;103;;38;;;
smr-digma.russupport.com;DIGMA RUSSUPPORT;;7;11;78463758030;103;;39;;;
smr-explay.russupport.com;EXPLAY RUSSUPPORT;;7;11;78463758030;103;;41;;;
smr-fly.russupport.com;FLY RUSSUPPORT;;7;11;78463758030;103;;16;;;
smr-haier.russupport.com;HAIER RUSSUPPORT;;7;11;78463758030;103;;44;;;
smr-highscreen.russupport.com;HIGHSCREEN RUSSUPPORT;;7;11;78463758030;103;;45;;;
smr-hp.russupport.com;HP RUSSUPPORT;;7;11;78463758030;103;;6;;;
smr-htc.russupport.com;HTC RUSSUPPORT;;7;11;78463758030;103;;10;;;
smr-huawei.russupport.com;HUAWEI RUSSUPPORT;;7;11;78463758030;103;;17;;;
smr-irbis.russupport.com;IRBIS RUSSUPPORT;;7;11;78463758030;103;;47;;;
smr-lenovo.russupport.com;LENOVO RUSSUPPORT;;7;11;78463758030;103;;5;;;
smr-meizu.russupport.com;MEIZU RUSSUPPORT;;7;11;78463758030;103;;20;;;
smr-motorola.russupport.com;MOTOROLA RUSSUPPORT;;7;11;78463758030;103;;53;;;
smr-msi.russupport.com;MSI RUSSUPPORT;;7;11;78463758030;103;;8;;;
smr-nikon.russupport.com;NIKON RUSSUPPORT;;7;11;78463758030;103;;22;;;
smr-nokia.russupport.com;NOKIA RUSSUPPORT;;7;11;78463758030;103;;11;;;
smr-prestigio.russupport.com;PRESTIGIO RUSSUPPORT;;7;11;78463758030;103;;58;;;
smr-samsung.russupport.com;SAMSUNG RUSSUPPORT;;7;11;78463758030;103;;2;;;
smr-sony.russupport.com;SONY RUSSUPPORT;;7;11;78463758030;103;;1;;;
smr-texet.russupport.com;TEXET RUSSUPPORT;;7;11;78463758030;103;;61;;;
smr-toshiba.russupport.com;TOSHIBA RUSSUPPORT;;7;11;78463758030;103;;7;;;
smr-xiaomi.russupport.com;XIAOMI RUSSUPPORT;;7;11;78463758030;103;;18;;;
smr-zte.russupport.com;ZTE RUSSUPPORT;;7;11;78463758030;103;;66;;;
ufa-acer.russupport.com;ACER RUSSUPPORT;;7;22;73472250203;104;;4;;;
ufa-apple.russupport.com;APPLE RUSSUPPORT;;7;22;73472250203;104;;21;;;
ufa-asus.russupport.com;ASUS RUSSUPPORT;;7;22;73472250203;104;;3;;;
ufa-bq.russupport.com;BQ RUSSUPPORT;;7;22;73472250203;104;;37;;;
ufa-canon.russupport.com;CANON RUSSUPPORT;;7;22;73472250203;104;;23;;;
ufa-dell.russupport.com;DELL RUSSUPPORT;;7;22;73472250203;104;;9;;;
ufa-dexp.russupport.com;DEXP RUSSUPPORT;;7;22;73472250203;104;;38;;;
ufa-digma.russupport.com;DIGMA RUSSUPPORT;;7;22;73472250203;104;;39;;;
ufa-explay.russupport.com;EXPLAY RUSSUPPORT;;7;22;73472250203;104;;41;;;
ufa-fly.russupport.com;FLY RUSSUPPORT;;7;22;73472250203;104;;16;;;
ufa-haier.russupport.com;HAIER RUSSUPPORT;;7;22;73472250203;104;;44;;;
ufa-highscreen.russupport.com;HIGHSCREEN RUSSUPPORT;;7;22;73472250203;104;;45;;;
ufa-hp.russupport.com;HP RUSSUPPORT;;7;22;73472250203;104;;6;;;
ufa-htc.russupport.com;HTC RUSSUPPORT;;7;22;73472250203;104;;10;;;
ufa-huawei.russupport.com;HUAWEI RUSSUPPORT;;7;22;73472250203;104;;17;;;
ufa-irbis.russupport.com;IRBIS RUSSUPPORT;;7;22;73472250203;104;;47;;;
ufa-lenovo.russupport.com;LENOVO RUSSUPPORT;;7;22;73472250203;104;;5;;;
ufa-meizu.russupport.com;MEIZU RUSSUPPORT;;7;22;73472250203;104;;20;;;
ufa-motorola.russupport.com;MOTOROLA RUSSUPPORT;;7;22;73472250203;104;;53;;;
ufa-msi.russupport.com;MSI RUSSUPPORT;;7;22;73472250203;104;;8;;;
ufa-nikon.russupport.com;NIKON RUSSUPPORT;;7;22;73472250203;104;;22;;;
ufa-nokia.russupport.com;NOKIA RUSSUPPORT;;7;22;73472250203;104;;11;;;
ufa-prestigio.russupport.com;PRESTIGIO RUSSUPPORT;;7;22;73472250203;104;;58;;;
ufa-samsung.russupport.com;SAMSUNG RUSSUPPORT;;7;22;73472250203;104;;2;;;
ufa-sony.russupport.com;SONY RUSSUPPORT;;7;22;73472250203;104;;1;;;
ufa-texet.russupport.com;TEXET RUSSUPPORT;;7;22;73472250203;104;;61;;;
ufa-toshiba.russupport.com;TOSHIBA RUSSUPPORT;;7;22;73472250203;104;;7;;;
ufa-xiaomi.russupport.com;XIAOMI RUSSUPPORT;;7;22;73472250203;104;;18;;;
ufa-zte.russupport.com;ZTE RUSSUPPORT;;7;22;73472250203;104;;66;;;
per-acer.russupport.com;ACER RUSSUPPORT;;7;23;73422074313;105;;4;;;
per-apple.russupport.com;APPLE RUSSUPPORT;;7;23;73422074313;105;;21;;;
per-asus.russupport.com;ASUS RUSSUPPORT;;7;23;73422074313;105;;3;;;
per-bq.russupport.com;BQ RUSSUPPORT;;7;23;73422074313;105;;37;;;
per-canon.russupport.com;CANON RUSSUPPORT;;7;23;73422074313;105;;23;;;
per-dell.russupport.com;DELL RUSSUPPORT;;7;23;73422074313;105;;9;;;
per-dexp.russupport.com;DEXP RUSSUPPORT;;7;23;73422074313;105;;38;;;
per-digma.russupport.com;DIGMA RUSSUPPORT;;7;23;73422074313;105;;39;;;
per-explay.russupport.com;EXPLAY RUSSUPPORT;;7;23;73422074313;105;;41;;;
per-fly.russupport.com;FLY RUSSUPPORT;;7;23;73422074313;105;;16;;;
per-haier.russupport.com;HAIER RUSSUPPORT;;7;23;73422074313;105;;44;;;
per-highscreen.russupport.com;HIGHSCREEN RUSSUPPORT;;7;23;73422074313;105;;45;;;
per-hp.russupport.com;HP RUSSUPPORT;;7;23;73422074313;105;;6;;;
per-htc.russupport.com;HTC RUSSUPPORT;;7;23;73422074313;105;;10;;;
per-huawei.russupport.com;HUAWEI RUSSUPPORT;;7;23;73422074313;105;;17;;;
per-irbis.russupport.com;IRBIS RUSSUPPORT;;7;23;73422074313;105;;47;;;
per-lenovo.russupport.com;LENOVO RUSSUPPORT;;7;23;73422074313;105;;5;;;
per-meizu.russupport.com;MEIZU RUSSUPPORT;;7;23;73422074313;105;;20;;;
per-motorola.russupport.com;MOTOROLA RUSSUPPORT;;7;23;73422074313;105;;53;;;
per-msi.russupport.com;MSI RUSSUPPORT;;7;23;73422074313;105;;8;;;
per-nikon.russupport.com;NIKON RUSSUPPORT;;7;23;73422074313;105;;22;;;
per-nokia.russupport.com;NOKIA RUSSUPPORT;;7;23;73422074313;105;;11;;;
per-prestigio.russupport.com;PRESTIGIO RUSSUPPORT;;7;23;73422074313;105;;58;;;
per-samsung.russupport.com;SAMSUNG RUSSUPPORT;;7;23;73422074313;105;;2;;;
per-sony.russupport.com;SONY RUSSUPPORT;;7;23;73422074313;105;;1;;;
per-texet.russupport.com;TEXET RUSSUPPORT;;7;23;73422074313;105;;61;;;
per-toshiba.russupport.com;TOSHIBA RUSSUPPORT;;7;23;73422074313;105;;7;;;
per-xiaomi.russupport.com;XIAOMI RUSSUPPORT;;7;23;73422074313;105;;18;;;
per-zte.russupport.com;ZTE RUSSUPPORT;;7;23;73422074313;105;;66;;;
vor-acer.russupport.com;ACER RUSSUPPORT;;7;5;74732021118;106;;4;;;
vor-apple.russupport.com;APPLE RUSSUPPORT;;7;5;74732021118;106;;21;;;
vor-asus.russupport.com;ASUS RUSSUPPORT;;7;5;74732021118;106;;3;;;
vor-bq.russupport.com;BQ RUSSUPPORT;;7;5;74732021118;106;;37;;;
vor-canon.russupport.com;CANON RUSSUPPORT;;7;5;74732021118;106;;23;;;
vor-dell.russupport.com;DELL RUSSUPPORT;;7;5;74732021118;106;;9;;;
vor-dexp.russupport.com;DEXP RUSSUPPORT;;7;5;74732021118;106;;38;;;
vor-digma.russupport.com;DIGMA RUSSUPPORT;;7;5;74732021118;106;;39;;;
vor-explay.russupport.com;EXPLAY RUSSUPPORT;;7;5;74732021118;106;;41;;;
vor-fly.russupport.com;FLY RUSSUPPORT;;7;5;74732021118;106;;16;;;
vor-haier.russupport.com;HAIER RUSSUPPORT;;7;5;74732021118;106;;44;;;
vor-highscreen.russupport.com;HIGHSCREEN RUSSUPPORT;;7;5;74732021118;106;;45;;;
vor-hp.russupport.com;HP RUSSUPPORT;;7;5;74732021118;106;;6;;;
vor-htc.russupport.com;HTC RUSSUPPORT;;7;5;74732021118;106;;10;;;
vor-huawei.russupport.com;HUAWEI RUSSUPPORT;;7;5;74732021118;106;;17;;;
vor-irbis.russupport.com;IRBIS RUSSUPPORT;;7;5;74732021118;106;;47;;;
vor-lenovo.russupport.com;LENOVO RUSSUPPORT;;7;5;74732021118;106;;5;;;
vor-meizu.russupport.com;MEIZU RUSSUPPORT;;7;5;74732021118;106;;20;;;
vor-motorola.russupport.com;MOTOROLA RUSSUPPORT;;7;5;74732021118;106;;53;;;
vor-msi.russupport.com;MSI RUSSUPPORT;;7;5;74732021118;106;;8;;;
