31;2;планшет;Asus;Memo Pad;12;Asus Memo Pad FHD 10 ME302C;
32;2;планшет;Asus;Memo Pad;12;Asus Memo Pad FHD 10 ME302KL;
33;2;планшет;Asus;Memo Pad;12;Asus Memo Pad 7 ME572C;
34;2;планшет;Asus;Memo Pad;12;Asus Memo Pad 7 ME572CL;
35;2;планшет;Asus;Memo Pad;12;Asus Memo Pad 8 ME581C;
36;2;планшет;Asus;Memo Pad;12;Asus Memo Pad 8 ME581CL;
37;2;планшет;Asus;Memo Pad;12;Asus Memo Pad 7 ME70C;
38;2;планшет;Asus;Memo Pad;12;Asus Memo Pad 7 ME70CX;
39;3;планшет;Asus;Nexus;43;Asus Nexus 7;
40;3;планшет;Asus;Nexus;43;Asus Nexus 7 ME370T;
43;4;планшет;Asus;Transformer Book;;Asus Transformer Book T100T;
45;4;планшет;Asus;Transformer Book;;Asus Transformer Book T100TAF;
46;4;планшет;Asus;Transformer Book;;Asus Transformer Book T100TAL;
47;4;планшет;Asus;Transformer Book;;Asus Transformer Book T100TAM;
48;4;планшет;Asus;Transformer Book;;Asus Transformer Book T200TA;
50;4;планшет;Asus;Transformer Book;;Asus Transformer Book T300CHI;
52;5;планшет;Asus;Transformer Pad;22;Asus Transformer Pad INFINITY;
53;5;планшет;Asus;Transformer Pad;22;Asus Transformer Pad EEE TF101;
54;5;планшет;Asus;Transformer Pad;22;Asus Transformer Pad EEE TF101G;
55;5;планшет;Asus;Transformer Pad;22;Asus Transformer Pad TF103;
56;5;планшет;Asus;Transformer Pad;22;Asus Transformer Pad TF103C;
57;5;планшет;Asus;Transformer Pad;22;Asus Transformer Pad TF103CG;
58;5;планшет;Asus;Transformer Pad;22;Asus Transformer Pad TF103CX;
59;5;планшет;Asus;Transformer Pad;22;Asus Transformer Pad TF201;
60;5;планшет;Asus;Transformer Pad;22;Asus Transformer Pad TF300;
61;5;планшет;Asus;Transformer Pad;22;Asus Transformer Pad TF300T;
62;5;планшет;Asus;Transformer Pad;22;Asus Transformer Pad TF300TG;
63;5;планшет;Asus;Transformer Pad;22;Asus Transformer Pad TF300TL;
64;5;планшет;Asus;Transformer Pad;22;Asus Transformer Pad TF303CL;
65;5;планшет;Asus;Transformer Pad;22;Asus Transformer Pad INFINITY TF700;
66;5;планшет;Asus;Transformer Pad;22;Asus Transformer Pad INFINITY TF700KL;
67;5;планшет;Asus;Transformer Pad;22;Asus Transformer Pad INFINITY TF700T;
68;5;планшет;Asus;Transformer Pad;22;Asus Transformer Pad INFINITY TF701;
69;5;планшет;Asus;Transformer Pad;22;Asus Transformer Pad INFINITY TF701T;
70;6;планшет;Asus;Vivotab;;Asus Vivotab NOTE 8 M80TA;
71;6;планшет;Asus;Vivotab;;Asus Vivotab NOTE 8 M81C;
72;6;планшет;Asus;Vivotab;;Asus Vivotab SMART ME400C;
73;6;планшет;Asus;Vivotab;;Asus Vivotab SMART ME400CL;
74;6;планшет;Asus;Vivotab;;Asus Vivotab NOTE 8;
75;6;планшет;Asus;Vivotab;;Asus Vivotab RT;
76;6;планшет;Asus;Vivotab;;Asus Vivotab SMART;
77;6;планшет;Asus;Vivotab;;Asus Vivotab RT TF600T;
78;6;планшет;Asus;Vivotab;;Asus Vivotab RT TF600TG;
79;6;планшет;Asus;Vivotab;;Asus Vivotab TF810C;
11465;6;планшет;Asus;Vivotab;;Asus VivoTab Note 8 M80TA 32Gb;
11466;6;планшет;Asus;Vivotab;;Asus VivoTab Note 8 M80TA 64Gb;
11519;6;планшет;Asus;Vivotab;;Asus VivoTab RT TF600T 32Gb;
11520;6;планшет;Asus;Vivotab;;Asus VivoTab RT TF600T 64Gb;
11521;6;планшет;Asus;Vivotab;;Asus VivoTab RT TF600T 64Gb dock;
11522;6;планшет;Asus;Vivotab;;Asus VivoTab RT TF600TG 32Gb 3G;
11523;6;планшет;Asus;Vivotab;;Asus VivoTab RT TF600TG 32Gb 3G dock;
11528;6;планшет;Asus;Vivotab;;Asus VivoTab Smart ME400C 64Gb;
11529;6;планшет;Asus;Vivotab;;Asus VivoTab Smart ME400CL 64Gb LTE;
11530;6;планшет;Asus;Vivotab;;Asus VivoTab TF810C 64Gb;
11531;6;планшет;Asus;Vivotab;;Asus VivoTab TF810C 64Gb dock;
80;7;планшет;Asus;Zenpad;16;Asus Zenpad 7;
81;7;планшет;Asus;Zenpad;16;Asus Zenpad 8;
82;7;планшет;Asus;Zenpad;16;Asus Zenpad 10;
83;7;планшет;Asus;Zenpad;16;Asus Zenpad 7 Z170;
84;7;планшет;Asus;Zenpad;16;Asus Zenpad 7 Z170C;
85;7;планшет;Asus;Zenpad;16;Asus Zenpad 7 Z170CG;
86;7;планшет;Asus;Zenpad;16;Asus Zenpad 7 Z170MG;
87;7;планшет;Asus;Zenpad;16;Asus Zenpad 10 Z300;
88;7;планшет;Asus;Zenpad;16;Asus Zenpad 10 Z300C;
89;7;планшет;Asus;Zenpad;16;Asus Zenpad 10 Z300CG;
90;7;планшет;Asus;Zenpad;16;Asus Zenpad 10 Z300CL;
91;7;планшет;Asus;Zenpad;16;Asus Zenpad 10 Z300CNG;
92;7;планшет;Asus;Zenpad;16;Asus Zenpad 10 Z300CNL;
93;7;планшет;Asus;Zenpad;16;Asus Zenpad 10 Z300M;
94;7;планшет;Asus;Zenpad;16;Asus Zenpad 7 Z370C;
95;7;планшет;Asus;Zenpad;16;Asus Zenpad 7 Z370CG;
96;7;планшет;Asus;Zenpad;16;Asus Zenpad 7 Z370KL;
97;7;планшет;Asus;Zenpad;16;Asus Zenpad 7 Z380;
98;7;планшет;Asus;Zenpad;16;Asus Zenpad 8 Z380C;
99;7;планшет;Asus;Zenpad;16;Asus Zenpad 8 Z380CX;
100;7;планшет;Asus;Zenpad;16;Asus Zenpad 8 Z380KL;
101;7;планшет;Asus;Zenpad;16;Asus Zenpad 8 Z380KNL;
102;7;планшет;Asus;Zenpad;16;Asus Zenpad 8 Z380M;
103;7;планшет;Asus;Zenpad;16;Asus Zenpad 10 Z500M;
104;7;планшет;Asus;Zenpad;16;Asus Zenpad 10 Z580C;
105;7;планшет;Asus;Zenpad;16;Asus Zenpad 10 Z580CA;
106;7;планшет;Asus;Zenpad;16;Asus Zenpad 10 ZD300CL;
11343;7;планшет;Asus;Zenpad;16;Asus ZenPad 10 Z300C 16Gb;
11344;7;планшет;Asus;Zenpad;16;Asus ZenPad 10 Z300C 8Gb;
11345;7;планшет;Asus;Zenpad;16;ASUS ZenPad 10 Z300CG 16Gb;
11346;7;планшет;Asus;Zenpad;16;Asus ZenPad 10 Z300CG 1Gb 16Gb;
11347;7;планшет;Asus;Zenpad;16;Asus ZenPad 10 Z300CG 1Gb 8Gb;
11348;7;планшет;Asus;Zenpad;16;Asus ZenPad 10 Z300CG 2Gb 16Gb;
11349;7;планшет;Asus;Zenpad;16;ASUS ZenPad 10 Z300CG 8Gb;
11350;7;планшет;Asus;Zenpad;16;Asus ZenPad 10 Z300CL 32Gb;
11351;7;планшет;Asus;Zenpad;16;Asus ZenPad 10 Z300CNG 16Gb;
11352;7;планшет;Asus;Zenpad;16;Asus ZenPad 10 Z300CNL 16Gb;
11353;7;планшет;Asus;Zenpad;16;Asus ZenPad 10 Z300CNL 32Gb;
11354;7;планшет;Asus;Zenpad;16;Asus ZenPad 10 Z300M 16Gb;
11355;7;планшет;Asus;Zenpad;16;Asus ZenPad 10 Z301M 16Gb;
11356;7;планшет;Asus;Zenpad;16;Asus ZenPad 10 Z301M 32Gb;
11357;7;планшет;Asus;Zenpad;16;Asus ZenPad 10 Z301MF 16Gb;
11358;7;планшет;Asus;Zenpad;16;Asus ZenPad 10 Z301MF 32Gb;
11359;7;планшет;Asus;Zenpad;16;Asus ZenPad 10 Z301MFL 16Gb;
11360;7;планшет;Asus;Zenpad;16;Asus ZenPad 10 Z301MFL 32Gb;
11361;7;планшет;Asus;Zenpad;16;Asus ZenPad 10 Z301ML 16Gb;
11362;7;планшет;Asus;Zenpad;16;Asus ZenPad 10 Z301ML 32Gb;
11363;7;планшет;Asus;Zenpad;16;Asus ZenPad 10 Z500KL 32Gb;
11364;7;планшет;Asus;Zenpad;16;Asus ZenPad 10 Z500M 64Gb;
11365;7;планшет;Asus;Zenpad;16;Asus ZenPad 10 ZD300CL 16Gb;
11366;7;планшет;Asus;Zenpad;16;Asus ZenPad 10 ZD300CL 32Gb;
11417;7;планшет;Asus;Zenpad;16;Asus ZenPad 8 0 Z380KL 16Gb;
11421;7;планшет;Asus;Zenpad;16;Asus ZenPad 8 Z380KNL 1Gb 16Gb;
11434;7;планшет;Asus;Zenpad;16;Asus ZenPad C 7 0 Z170C 8Gb;
11435;7;планшет;Asus;Zenpad;16;Asus ZenPad C 7 0 Z170CG 16Gb;
107;8;ноутбук;Asus;A-series;;Asus A42F;2
108;8;ноутбук;Asus;A-series;;Asus A52D;
109;8;ноутбук;Asus;A-series;;Asus A52F;4
110;8;ноутбук;Asus;A-series;;Asus A52J;
111;8;ноутбук;Asus;A-series;;Asus A53S;
112;8;ноутбук;Asus;A-series;;Asus A54H;
113;8;ноутбук;Asus;A-series;;Asus A6;
114;8;ноутбук;Asus;A-series;;Asus A6000;
116;8;ноутбук;Asus;A-series;;Asus A6R;5
117;8;ноутбук;Asus;A-series;;Asus A7SV;5
119;8;ноутбук;Asus;A-series;;Asus A8;
120;8;ноутбук;Asus;A-series;;Asus A8S;
130;12;ноутбук;Asus;Eee PC;129;Asus Eee PC 1001;
137;12;ноутбук;Asus;Eee PC;129;Asus Eee PC 1001PX;6
138;12;ноутбук;Asus;Eee PC;129;Asus Eee PC 1001PXD;4
141;12;ноутбук;Asus;Eee PC;129;Asus Eee PC 1003HAG;1
142;12;ноутбук;Asus;Eee PC;129;Asus Eee PC 1005;
143;12;ноутбук;Asus;Eee PC;129;Asus Eee PC 1005HA;3
151;12;ноутбук;Asus;Eee PC;129;Asus Eee PC 1008P;2
152;12;ноутбук;Asus;Eee PC;129;Asus Eee PC 1011CX;1
154;12;ноутбук;Asus;Eee PC;129;Asus Eee PC 1015;
156;12;ноутбук;Asus;Eee PC;129;Asus Eee PC 1015BX;3
161;12;ноутбук;Asus;Eee PC;129;Asus Eee PC 1015PED;1
168;12;ноутбук;Asus;Eee PC;129;Asus Eee PC 1018P;2
172;12;ноутбук;Asus;Eee PC;129;Asus Eee PC 1201;
173;12;ноутбук;Asus;Eee PC;129;Asus Eee PC 1201HA;1
175;12;ноутбук;Asus;Eee PC;129;Asus Eee PC 1201N;1
179;12;ноутбук;Asus;Eee PC;129;Asus Eee PC 1215;
180;12;ноутбук;Asus;Eee PC;129;Asus Eee PC 1215B;1
181;12;ноутбук;Asus;Eee PC;129;Asus Eee PC 1215N;2
182;12;ноутбук;Asus;Eee PC;129;Asus Eee PC 1215P;1
184;12;ноутбук;Asus;Eee PC;129;Asus Eee PC 1225B;4
186;12;ноутбук;Asus;Eee PC;129;Asus Eee PC 701;2
187;12;ноутбук;Asus;Eee PC;129;Asus Eee PC 900;6
191;12;ноутбук;Asus;Eee PC;129;Asus Eee PC 901;2
193;12;ноутбук;Asus;Eee PC;129;Asus Eee PC 904HD;1
196;12;ноутбук;Asus;Eee PC;129;Asus Eee PC T101MT;1
200;12;ноутбук;Asus;Eee PC;129;Asus Eee PC X101CH;17
201;12;ноутбук;Asus;Eee PC;129;Asus Eee PC X101H;5
207;13;ноутбук;Asus;Eeebook;;Asus Eeebook X205TA;1
208;14;ноутбук;Asus;F-series;;Asus F3;
209;14;ноутбук;Asus;F-series;;Asus F3J;4
211;14;ноутбук;Asus;F-series;;Asus F3K;
215;14;ноутбук;Asus;F-series;;Asus F3S;
216;14;ноутбук;Asus;F-series;;Asus F3SA;3
218;14;ноутбук;Asus;F-series;;Asus F3SR;1
219;14;ноутбук;Asus;F-series;;Asus F3SV;1
224;14;ноутбук;Asus;F-series;;Asus F50;
229;14;ноутбук;Asus;F-series;;Asus F50SL;
235;14;ноутбук;Asus;F-series;;Asus F552C;
237;14;ноутбук;Asus;F-series;;Asus F553M;
238;14;ноутбук;Asus;F-series;;Asus F553MA;1
247;14;ноутбук;Asus;F-series;;Asus F5R;1
248;14;ноутбук;Asus;F-series;;Asus F5RL;3
253;14;ноутбук;Asus;F-series;;Asus F6;
264;14;ноутбук;Asus;F-series;;Asus F80;
265;14;ноутбук;Asus;F-series;;Asus F80C;
266;14;ноутбук;Asus;F-series;;Asus F80CR;2
267;14;ноутбук;Asus;F-series;;Asus F80L;4
271;14;ноутбук;Asus;F-series;;Asus F83;
276;14;ноутбук;Asus;F-series;;Asus F8;
285;14;ноутбук;Asus;F-series;;Asus F9;
286;14;ноутбук;Asus;F-series;;Asus F9E;1
287;15;ноутбук;Asus;G-series;;Asus G1S;4
289;15;ноутбук;Asus;G-series;;Asus G2S;3
295;15;ноутбук;Asus;G-series;;Asus G51;
299;15;ноутбук;Asus;G-series;;Asus G53;
300;15;ноутбук;Asus;G-series;;Asus G53JW;3
302;15;ноутбук;Asus;G-series;;Asus G53SX;1
303;15;ноутбук;Asus;G-series;;Asus G550JK;1
304;15;ноутбук;Asus;G-series;;Asus G551;
309;15;ноутбук;Asus;G-series;;Asus G55VW;1
312;15;ноутбук;Asus;G-series;;Asus G60;
317;15;ноутбук;Asus;G-series;;Asus G71GX;1
318;15;ноутбук;Asus;G-series;;Asus G71V;1
319;15;ноутбук;Asus;G-series;;Asus G72GX;1
320;15;ноутбук;Asus;G-series;;Asus G73;
325;15;ноутбук;Asus;G-series;;Asus G750;
327;15;ноутбук;Asus;G-series;;Asus G75VX;1
331;16;ноутбук;Asus;K-series;;Asus K40;
332;16;ноутбук;Asus;K-series;;Asus K40AB;10
335;16;ноутбук;Asus;K-series;;Asus K40AF;1
339;16;ноутбук;Asus;K-series;;Asus K40IN;3
341;16;ноутбук;Asus;K-series;;Asus K42;
342;16;ноутбук;Asus;K-series;;Asus K42D;
344;16;ноутбук;Asus;K-series;;Asus K42DR;1
347;16;ноутбук;Asus;K-series;;Asus K42J;
350;16;ноутбук;Asus;K-series;;Asus K42JC;2
356;16;ноутбук;Asus;K-series;;Asus K43;
357;16;ноутбук;Asus;K-series;;Asus K43E;2
358;16;ноутбук;Asus;K-series;;Asus K43S;
366;16;ноутбук;Asus;K-series;;Asus K45;
367;16;ноутбук;Asus;K-series;;Asus K45A;1
371;16;ноутбук;Asus;K-series;;Asus K46;
375;16;ноутбук;Asus;K-series;;Asus K50;
376;16;ноутбук;Asus;K-series;;Asus K501;
377;16;ноутбук;Asus;K-series;;Asus K501L;
379;16;ноутбук;Asus;K-series;;Asus K501LX;2
380;16;ноутбук;Asus;K-series;;Asus K501U;
382;16;ноутбук;Asus;K-series;;Asus K501UQ;1
384;16;ноутбук;Asus;K-series;;Asus K501UX;2
385;16;ноутбук;Asus;K-series;;Asus K50AB;27
387;16;ноутбук;Asus;K-series;;Asus K50AF;8
388;16;ноутбук;Asus;K-series;;Asus K50C;2
389;16;ноутбук;Asus;K-series;;Asus K50I;
392;16;ноутбук;Asus;K-series;;Asus K50IJ;8
393;16;ноутбук;Asus;K-series;;Asus K50IN;6
394;16;ноутбук;Asus;K-series;;Asus K50IP;2
395;16;ноутбук;Asus;K-series;;Asus K51AC;7
397;16;ноутбук;Asus;K-series;;Asus K52;
398;16;ноутбук;Asus;K-series;;Asus K52D;
400;16;ноутбук;Asus;K-series;;Asus K52DR;7
402;16;ноутбук;Asus;K-series;;Asus K52F;8
403;16;ноутбук;Asus;K-series;;Asus K52J;
408;16;ноутбук;Asus;K-series;;Asus K52JR;3
410;16;ноутбук;Asus;K-series;;Asus K52JU;5
412;16;ноутбук;Asus;K-series;;Asus K52N;8
413;16;ноутбук;Asus;K-series;;Asus K53;
414;16;ноутбук;Asus;K-series;;Asus K53B;
416;16;ноутбук;Asus;K-series;;Asus K53BR;1
418;16;ноутбук;Asus;K-series;;Asus K53E;6
419;16;ноутбук;Asus;K-series;;Asus K53S;
421;16;ноутбук;Asus;K-series;;Asus K53SD;4
422;16;ноутбук;Asus;K-series;;Asus K53SJ;1
424;16;ноутбук;Asus;K-series;;Asus K53SM;2
425;16;ноутбук;Asus;K-series;;Asus K53SV;16
426;16;ноутбук;Asus;K-series;;Asus K53T;
429;16;ноутбук;Asus;K-series;;Asus K53U;2
430;16;ноутбук;Asus;K-series;;Asus K53Z;1
433;16;ноутбук;Asus;K-series;;Asus K54LY;
435;16;ноутбук;Asus;K-series;;Asus K550;
438;16;ноутбук;Asus;K-series;;Asus K550D;
443;16;ноутбук;Asus;K-series;;Asus K551;
444;16;ноутбук;Asus;K-series;;Asus K551L;
447;16;ноутбук;Asus;K-series;;Asus K551LN;2
448;16;ноутбук;Asus;K-series;;Asus K552;
450;16;ноутбук;Asus;K-series;;Asus K555;
451;16;ноутбук;Asus;K-series;;Asus K555L;
459;16;ноутбук;Asus;K-series;;Asus K55D;
460;16;ноутбук;Asus;K-series;;Asus K55DR;1
461;16;ноутбук;Asus;K-series;;Asus K55N;3
462;16;ноутбук;Asus;K-series;;Asus K55V;
463;16;ноутбук;Asus;K-series;;Asus K55VD;6
464;16;ноутбук;Asus;K-series;;Asus K55VJ;5
466;16;ноутбук;Asus;K-series;;Asus K56;
467;16;ноутбук;Asus;K-series;;Asus K56C;
469;16;ноутбук;Asus;K-series;;Asus K56CB;4
470;16;ноутбук;Asus;K-series;;Asus K56CM;1
471;16;ноутбук;Asus;K-series;;Asus K61IC;14
472;16;ноутбук;Asus;K-series;;Asus K70;
473;16;ноутбук;Asus;K-series;;Asus K70AB;2
478;16;ноутбук;Asus;K-series;;Asus K70IC;1
481;16;ноутбук;Asus;K-series;;Asus K70IO;1
482;16;ноутбук;Asus;K-series;;Asus K72;
483;16;ноутбук;Asus;K-series;;Asus K72D;
486;16;ноутбук;Asus;K-series;;Asus K72F;2
491;16;ноутбук;Asus;K-series;;Asus K73;
494;16;ноутбук;Asus;K-series;;Asus K73BY;1
495;16;ноутбук;Asus;K-series;;Asus K73E;7
496;16;ноутбук;Asus;K-series;;Asus K73S;
501;16;ноутбук;Asus;K-series;;Asus K73T;
504;16;ноутбук;Asus;K-series;;Asus K750;
505;16;ноутбук;Asus;K-series;;Asus K750J;
507;16;ноутбук;Asus;K-series;;Asus K750JB;2
508;16;ноутбук;Asus;K-series;;Asus K750JN;1
509;16;ноутбук;Asus;K-series;;Asus K751;
511;16;ноутбук;Asus;K-series;;Asus K751S;
514;16;ноутбук;Asus;K-series;;Asus K75;
515;16;ноутбук;Asus;K-series;;Asus K75D;
516;16;ноутбук;Asus;K-series;;Asus K75DE;2
517;16;ноутбук;Asus;K-series;;Asus K75V;
519;16;ноутбук;Asus;K-series;;Asus K75VJ;1
523;16;ноутбук;Asus;K-series;;Asus K95;
524;16;ноутбук;Asus;K-series;;Asus K95V;
525;16;ноутбук;Asus;K-series;;Asus K95VB;2
526;16;ноутбук;Asus;K-series;;Asus K95VJ;17
531;17;ноутбук;Asus;Lamborghini;;Asus Lamborghini VX7;3
533;18;ноутбук;Asus;M-series;;Asus M50;5
534;18;ноутбук;Asus;M-series;;Asus M50S;
537;18;ноутбук;Asus;M-series;;Asus M50SV;1
538;18;ноутбук;Asus;M-series;;Asus M50V;
540;18;ноутбук;Asus;M-series;;Asus M50VM;7
542;18;ноутбук;Asus;M-series;;Asus M51;
549;18;ноутбук;Asus;M-series;;Asus M51SR;1
550;18;ноутбук;Asus;M-series;;Asus M51T;
557;18;ноутбук;Asus;M-series;;Asus M70;
561;19;ноутбук;Asus;N-series;;Asus N10;15
562;19;ноутбук;Asus;N-series;;Asus N10E;5
566;19;ноутбук;Asus;N-series;;Asus N43;
574;19;ноутбук;Asus;N-series;;Asus N46;
582;19;ноутбук;Asus;N-series;;Asus N51;
586;19;ноутбук;Asus;N-series;;Asus N52;
587;19;ноутбук;Asus;N-series;;Asus N52D;
590;19;ноутбук;Asus;N-series;;Asus N53;
591;19;ноутбук;Asus;N-series;;Asus N53D;
592;19;ноутбук;Asus;N-series;;Asus N53DA;2
593;19;ноутбук;Asus;N-series;;Asus N53J;
594;19;ноутбук;Asus;N-series;;Asus N53JF;1
599;19;ноутбук;Asus;N-series;;Asus N53S;
600;19;ноутбук;Asus;N-series;;Asus N53SM;1
603;19;ноутбук;Asus;N-series;;Asus N53T;
604;19;ноутбук;Asus;N-series;;Asus N53TA;1
605;19;ноутбук;Asus;N-series;;Asus N53TK;2
606;19;ноутбук;Asus;N-series;;Asus N550;
607;19;ноутбук;Asus;N-series;;Asus N550J;
609;19;ноутбук;Asus;N-series;;Asus N550JK;5
610;19;ноутбук;Asus;N-series;;Asus N550JV;8
613;19;ноутбук;Asus;N-series;;Asus N551;
614;19;ноутбук;Asus;N-series;;Asus N551J;
621;19;ноутбук;Asus;N-series;;Asus N551VW;1
625;19;ноутбук;Asus;N-series;;Asus N55;
626;19;ноутбук;Asus;N-series;;Asus N55S;
627;19;ноутбук;Asus;N-series;;Asus N55SF;2
629;19;ноутбук;Asus;N-series;;Asus N56;
630;19;ноутбук;Asus;N-series;;Asus N56D;
632;19;ноутбук;Asus;N-series;;Asus N56DY;3
633;19;ноутбук;Asus;N-series;;Asus N56J;
636;19;ноутбук;Asus;N-series;;Asus N56JR;4
637;19;ноутбук;Asus;N-series;;Asus N56VB;2
641;19;ноутбук;Asus;N-series;;Asus N56VZ;2
642;19;ноутбук;Asus;N-series;;Asus N60DP;2
643;19;ноутбук;Asus;N-series;;Asus N61;
644;19;ноутбук;Asus;N-series;;Asus N61D;
646;19;ноутбук;Asus;N-series;;Asus N61J;
650;19;ноутбук;Asus;N-series;;Asus N61V;
651;19;ноутбук;Asus;N-series;;Asus N61VG;2
652;19;ноутбук;Asus;N-series;;Asus N61VN;1
653;19;ноутбук;Asus;N-series;;Asus N71;
655;19;ноутбук;Asus;N-series;;Asus N71JQ;1
659;19;ноутбук;Asus;N-series;;Asus N73;
660;19;ноутбук;Asus;N-series;;Asus N73J;
665;19;ноутбук;Asus;N-series;;Asus N73S;
668;19;ноутбук;Asus;N-series;;Asus N750;
669;19;ноутбук;Asus;N-series;;Asus N750J;
670;19;ноутбук;Asus;N-series;;Asus N750JK;2
672;19;ноутбук;Asus;N-series;;Asus N751;
673;19;ноутбук;Asus;N-series;;Asus N751J;
677;19;ноутбук;Asus;N-series;;Asus N752VX;
678;19;ноутбук;Asus;N-series;;Asus N75;
679;19;ноутбук;Asus;N-series;;Asus N75S;
682;19;ноутбук;Asus;N-series;;Asus N76;
683;19;ноутбук;Asus;N-series;;Asus N76V;
684;19;ноутбук;Asus;N-series;;Asus N76VB;3
685;19;ноутбук;Asus;N-series;;Asus N76VJ;1
687;19;ноутбук;Asus;N-series;;Asus N76VZ;2
693;19;ноутбук;Asus;N-series;;Asus N90;
696;20;ноутбук;Asus;NX-series;;Asus NX90;
706;21;ноутбук;Asus;P-series;;Asus P50IJ;1
709;21;ноутбук;Asus;P-series;;Asus P53;
711;21;ноутбук;Asus;P-series;;Asus P53S;
713;21;ноутбук;Asus;P-series;;Asus P553M;
719;22;ноутбук;Asus;Pro;;Asus Pro Advanced B43;
724;22;ноутбук;Asus;Pro;;Asus Pro Advanced B53;
726;22;ноутбук;Asus;Pro;;Asus Pro Advanced B53E;
727;22;ноутбук;Asus;Pro;;Asus Pro Advanced B53F;
728;22;ноутбук;Asus;Pro;;Asus Pro Advanced B53J;
729;22;ноутбук;Asus;Pro;;Asus Pro Advanced B53S;
738;22;ноутбук;Asus;Pro;;Asus Pro Essential P2420;
743;22;ноутбук;Asus;Pro;;Asus Pro Essential P2520;
752;22;ноутбук;Asus;Pro;;Asus Pro Essential PU551;
762;23;ноутбук;Asus;Pro-series;;Asus PRO451LD;1
766;23;ноутбук;Asus;Pro-series;;Asus PRO57T;
767;23;ноутбук;Asus;Pro-series;;Asus PRO5;
772;23;ноутбук;Asus;Pro-series;;Asus PRO5DIP;1
781;23;ноутбук;Asus;Pro-series;;Asus PRO64D;1
792;25;ноутбук;Asus;R-series;;Asus R510;
793;25;ноутбук;Asus;R-series;;Asus R510C;
799;25;ноутбук;Asus;R-series;;Asus R515M;
801;25;ноутбук;Asus;R-series;;Asus R540;
804;25;ноутбук;Asus;R-series;;Asus R540S;
805;25;ноутбук;Asus;R-series;;Asus R540SA;1
807;25;ноутбук;Asus;R-series;;Asus R556;
808;25;ноутбук;Asus;R-series;;Asus R556LB;
812;25;ноутбук;Asus;R-series;;Asus R752;
815;25;ноутбук;Asus;R-series;;Asus R752M;
819;26;ноутбук;Asus;Rog;22;Asus Rog G750;
826;26;ноутбук;Asus;Rog;22;Asus Rog G751;
827;26;ноутбук;Asus;Rog;22;Asus Rog G751J;
833;26;ноутбук;Asus;Rog;22;Asus Rog G752;
841;26;ноутбук;Asus;Rog;22;Asus Rog GL552;
851;27;ноутбук;Asus;S-series;;Asus S46;
855;27;ноутбук;Asus;S-series;;Asus S56;
863;29;ноутбук;Asus;Transformer Book Flip;;Asus Transformer Book Flip TP300;
868;29;ноутбук;Asus;Transformer Book Flip;;Asus Transformer Book Flip TP500;
869;29;ноутбук;Asus;Transformer Book Flip;;Asus Transformer Book Flip TP500L;
889;31;ноутбук;Asus;U-series;;Asus U24E;2
890;31;ноутбук;Asus;U-series;;Asus U2E;1
891;31;ноутбук;Asus;U-series;;Asus U30JC;1
893;31;ноутбук;Asus;U-series;;Asus U31;
898;31;ноутбук;Asus;U-series;;Asus U32;
899;31;ноутбук;Asus;U-series;;Asus U32U;9
905;31;ноутбук;Asus;U-series;;Asus U36;
